MeltWater_F,MeltWater_Cl,sample
2.087681183258796,1.8970316823536257,Ap1
2.3479835835704876,2.172773748728769,Ap1
2.496480240528346,2.3336297457923703,Ap1
1.2253165751050736,1.041743129316396,Ap1
2.474793988971911,2.309978527157922,Ap1
2.289447018833445,2.110072071058932,Ap1
6.848162249425553,8.212903509054916,Ap1
4.679681656530973,4.993070834670392,Ap1
5.149101359877071,5.638370127344077,Ap1
2.8424806797812754,2.718347307530972,Ap1
2.6589482492951526,2.5125539310770546,Ap1
1.7631991319311726,1.5645503381028447,Ap1
2.203395066892462,2.018625900704377,Ap1
8.99023363106526,12.103779552510405,Ap1
2.75513487444381,2.6199223992988756,Ap1
3.6735760965202124,3.698793534983369,Ap1
3.4670781947621236,3.4477607802645935,Ap1
1.6966574648009376,1.4979337264562995,Ap1
1.1864604643009111,1.0053915769759643,Ap1
1.6098660312882846,1.411856166157911,Ap1
1.9436467082913194,1.7478925950839572,Ap1
1.4857148493083105,1.2903383396532897,Ap1
3.4278624406819196,3.4006432708686516,Ap1
1.927137015111212,1.7309556268413486,Ap1
1.3555005291372224,1.1649514480953904,Ap1
0.5865534541282698,0.4700558821191405,Ap1
2.262535700239954,2.081380461822203,Ap1
2.2052044166225526,2.0205397232201947,Ap1
2.822417927071758,2.6956619414192193,Ap1
4.23498909567056,4.406308313325868,Ap1
2.766810139383492,2.633027631266727,Ap1
3.8536336019763833,3.921709394311703,Ap1
3.5522379032644014,3.5506902279603243,Ap1
3.126254259246359,3.0441789880974452,Ap1
3.8361181115349092,3.899859612927482,Ap1
0.9546259795149192,0.7926303789349612,Ap1
2.812544458063716,2.684514841325527,Ap1
2.2351244347917625,2.052243115031925,Ap1
1.7793997580292649,1.5808505350411117,Ap1
6.136160622045031,7.0862486145030195,Ap1
3.459878033845555,3.4390965454619185,Ap1
3.684424824633799,3.7121181939065906,Ap1
4.7394603241132405,5.073753248442257,Ap1
1.9326933666916364,1.7366521412901021,Ap1
3.888194242876609,3.964926838958375,Ap1
3.101667954358627,3.015582195923345,Ap1
1.717801207353967,1.5190429406659245,Ap1
2.4514278523494646,2.284556392606721,Ap1
2.5072753315655327,2.3454233340934376,Ap1
3.2448005831930917,3.1830380698150447,Ap1
2.0863190185460843,1.8956097097430913,Ap1
2.4509892219306892,2.284079774041057,Ap1
1.66396371839907,1.4654006823788015,Ap1
3.291809958457,3.2385499953058625,Ap1
4.330504939296769,4.530356942051897,Ap1
2.461935922029702,2.2959812168410365,Ap1
2.072433053423928,1.881126591194142,Ap1
4.58472994203349,4.865801309566905,Ap1
2.4359492901297632,2.2677508327443583,Ap1
2.5057739802829313,2.343782304416921,Ap1
1.39213544233235,1.2000124934472773,Ap1
1.830741017063938,1.6327169031857645,Ap1
1.6110696881949125,1.413043608849086,Ap1
3.007567458884492,2.906774369430949,Ap1
7.7338678037260795,9.721955823332962,Ap1
1.2021791309870036,1.020073476311014,Ap1
1.6146159274933742,1.4165431127312054,Ap1
2.9601778260611638,2.852363685828254,Ap1
2.0316972713227086,1.8387708357282169,Ap1
1.4764384869491478,1.281335545921021,Ap1
1.59158287570892,1.3938412137507181,Ap1
3.0704162583462122,2.979333101153269,Ap1
1.9325355577448955,1.7364903005780283,Ap1
2.405568083184861,2.234846102944983,Ap1
2.9810536876317575,2.87630058530976,Ap1
1.3723162276639769,1.1810236557616167,Ap1
3.3328557165332104,3.287227581434439,Ap1
1.908217481834817,1.7115865311003269,Ap1
2.5162748394023886,2.355265598184228,Ap1
2.3534360883948517,2.1786346105553687,Ap1
2.2463334548200367,2.0641473119500744,Ap1
2.517734091223231,2.35686238707348,Ap1
2.2717110606400794,2.0911532753478026,Ap1
1.836000661610496,1.6380482966099903,Ap1
2.059469126313384,1.8676257737094077,Ap1
5.0141364808072595,5.4500665215975035,Ap1
1.4940690424767593,1.298455340957034,Ap1
3.092999252175685,3.005516041518583,Ap1
3.7975362498452183,3.8518561762199712,Ap1
1.7256271551166804,1.5268699040749303,Ap1
2.3338500814670065,2.1575979063501163,Ap1
3.3697786309883058,3.33118140026671,Ap1
2.393685743254769,2.222006044154151,Ap1
3.307305676586466,3.256904125817919,Ap1
7.790644621620825,9.823122290607762,Ap1
1.6660043355630032,1.4674274492069939,Ap1
2.956907117960644,2.8486179362912796,Ap1
2.423233852895916,2.25396614688152,Ap1
1.7815476639446604,1.5830140272382813,Ap1
0.9825453571586021,0.8178723628875834,Ap1
1.6118342593368522,1.413797973106702,Ap1
2.834191604291394,2.7089690561497943,Ap1
2.7806228500048653,2.648552408008074,Ap1
2.3112118156722357,2.1333387226794533,Ap1
1.9604096128917312,1.765122635910946,Ap1
4.798665082633826,5.154087464650828,Ap1
1.1735079325671023,0.9933175166678999,Ap1
2.956755737677532,2.8484445991688983,Ap1
4.032271360446445,4.146591632304377,Ap1
1.447867983729342,1.2536751415317595,Ap1
3.0057183512074688,2.904646461351421,Ap1
3.8696204946101043,3.941683444296123,Ap1
1.6133537626742376,1.4152974046545677,Ap1
2.088200849874423,1.8975742235734925,Ap1
2.8389795882123887,2.7143852102958657,Ap1
4.021767665874704,4.133265807305395,Ap1
4.4036541865881595,4.626087545675162,Ap1
3.4338067537953134,3.4077739359246286,Ap1
2.3997553661232573,2.2285628237905617,Ap1
1.136204609495372,0.9586665747114129,Ap1
1.4385309645072726,1.2446576949979538,Ap1
2.347794635964128,2.1725707124214315,Ap1
1.6251575419235567,1.4269549231333798,Ap1
2.395436564307884,2.223896947955524,Ap1
1.705228617983666,1.5064843212510466,Ap1
3.891324471824175,3.9688479938122545,Ap1
3.3649609321341694,3.3254374074018385,Ap1
1.5170354378737436,1.3208144417536496,Ap1
3.7039226297034404,3.7361000859945377,Ap1
1.9837300266875746,1.7891486748659269,Ap1
0.9626682624511711,0.7998905829511442,Ap1
1.8761919603899255,1.6788977422274143,Ap1
1.7533106677896215,1.554616723287123,Ap1
3.70939634600662,3.7428405536881266,Ap1
0.6406326976061915,0.5162245123711278,Ap1
2.1265284598079615,1.9376769523394497,Ap1
4.116462112808917,4.253869182229424,Ap1
1.9428577340910338,1.7470824610139448,Ap1
3.6091492408201176,3.6199434045962002,Ap1
3.358141669710821,3.3173115800402977,Ap1
1.3893842422497455,1.1973735972565558,Ap1
1.1679603795949483,0.9881528994040384,Ap1
1.9488239913060104,1.7532105745599522,Ap1
2.4079204614340153,2.2373900344818103,Ap1
4.6052188817497335,4.893172169772274,Ap1
1.5292821740704676,1.3327641331984588,Ap1
3.4662931004301747,3.446815755363057,Ap1
1.7064157703788472,1.5076693318145016,Ap1
1.8741179056445814,1.6767849740677836,Ap1
1.6205508666044695,1.4224032931508257,Ap1
2.7886528612179773,2.6575878435877285,Ap1
1.9733372017322588,1.778433378151847,Ap1
2.887077031555325,2.7689394382882013,Ap1
1.3886338391324158,1.1966539913447367,Ap1
6.621213139836886,7.845861603587833,Ap1
3.7364885160142545,3.7762535981787693,Ap1
1.8986273880616695,1.7017849253650532,Ap1
2.6493012170683836,2.5018444052733453,Ap1
2.214795961765883,2.0306915160344765,Ap1
1.6155911498311284,1.4175057536926476,Ap1
1.6913156022267926,1.4926092057106912,Ap1
2.73255288454901,2.594619242443772,Ap1
2.422122271217447,2.2527619863996073,Ap1
1.8924182358031931,1.6954447058870774,Ap1
2.489787959421006,2.326325255190072,Ap1
2.4979288860758184,2.3352115982981236,Ap1
1.45335382178107,1.2589783119118119,Ap1
1.9429920044322382,1.7472203271645708,Ap1
1.9313473737315887,1.7352718559563873,Ap1
3.464537530644815,3.444702817724634,Ap1
2.3470175119297036,2.171735686703554,Ap1
2.2563125656965175,2.074757724890993,Ap1
1.7742688420929995,1.5756846460006615,Ap1
2.0411070859785077,1.848537377101472,Ap1
2.2587225055769293,2.077321874050714,Ap1
2.2576957449392023,2.076229328916393,Ap1
2.542873738307198,2.3844102892623753,Ap1
3.309532351764425,3.2595438141216277,Ap1
2.2602250604328438,2.0789209203155945,Ap1
2.54549098033047,2.3872824641324986,Ap1
1.7152819750790063,1.516524966404017,Ap1
4.136527033048757,4.279558874876034,Ap1
3.3583456684511375,3.317554587093759,Ap1
1.693794372402416,1.4950794961673355,Ap1
2.7782362346075065,2.6458684021516996,Ap1
2.794412228788119,2.664072911589042,Ap1
3.673692567973588,3.6989365156060265,Ap1
2.0342570798239334,1.8414266460372894,Ap1
2.636875186524832,2.4880656721683176,Ap1
1.2018651264399751,1.0197798686963098,Ap1
3.0968682032896804,3.01000762541307,Ap1
7.352016399394948,9.055826922370239,Ap1
2.901981058118255,2.7858983145724587,Ap1
1.2151283616689526,1.0321926926789764,Ap1
3.6291478875904857,3.644367803919564,Ap1
5.260128900099058,5.7949765593722296,Ap1
1.974368008776314,1.7794955944174546,Ap1
1.4922137023091038,1.2966519263954637,Ap1
2.3514770292370266,2.1765284310639386,Ap1
1.5989222497255904,1.401067980901004,Ap1
2.4411991455349225,2.2734476408829645,Ap1
2.020566738190387,1.8272319164637494,Ap1
1.452818698537065,1.258460841398441,Ap1
3.625089349818542,3.639407363167482,Ap1
3.8317837549088476,3.894458200815399,Ap1
3.325330446616722,3.2782885897644074,Ap1
1.839203622204012,1.6412965820916499,Ap1
2.9366023036557314,2.8253915736939685,Ap1
3.026292730951847,2.928345116185497,Ap1
1.4869135929297428,1.2915025141513778,Ap1
2.9683542028386105,2.861732994500992,Ap1
3.7080188547317054,3.74114395071235,Ap1
2.1843745932097076,1.9985304724402724,Ap1
2.821981770234699,2.6951692851637654,Ap1
4.343079864421284,4.546768632674851,Ap1
1.2931279696673943,1.1056503881826014,Ap1
6.473388675892846,7.610832651494088,Ap1
1.2462554272461577,1.0614133209546421,Ap1
3.067865141204255,2.976378998462434,Ap1
2.031882697695836,1.838963190105599,Ap1
3.0808720791785134,2.991448389225224,Ap1
4.139137229444568,4.282904256828295,Ap1
1.7515913658303999,1.5528907807220014,Ap1
1.4425580931711681,1.2485456496056904,Ap1
1.5020856913733236,1.3062525538754035,Ap1
2.8461320000842893,2.7224809195251094,Ap1
2.7270211939411824,2.5884299497547776,Ap1
6.177996607483937,7.150468581630283,Ap1
1.42893655078328,1.235403051356842,Ap1
2.3582156785966304,2.183775016042886,Ap1
2.3711565458804507,2.197706184157951,Ap1
1.7270305139926816,1.5282742324733198,Ap1
2.1248037438932634,1.9358686279763333,Ap1
0.9149702127469332,0.7569599420110404,Ap1
1.7402712576917994,1.541535903332021,Ap1
3.016377573716253,2.9169182366368576,Ap1
1.9285111117443874,1.7323640424818068,Ap1
2.4178364126373713,2.2481205242654108,Ap1
2.673125524929745,2.528312173563378,Ap1
1.9517711112875171,1.7562392141315115,Ap1
4.832755002695003,5.200536796075588,Ap1
4.249141646424812,4.424620588916921,Ap1
2.3698131785184184,2.19625910641912,Ap1
2.1963329880650835,2.01115973710613,Ap1
2.828506883708346,2.702541946521928,Ap1
1.790253087226518,1.5917883347757358,Ap1
5.800910299520922,6.580189471818546,Ap1
2.503942471396895,2.3417807552850975,Ap1
1.8823368500530875,1.6851603606025882,Ap1
2.51173789666395,2.350302619530467,Ap1
2.3753411112070206,2.202215154918207,Ap1
2.9122539137142622,2.7976024013577754,Ap1
3.913195089620448,3.996276554889397,Ap1
1.1397624693750217,0.9619636009772861,Ap1
3.3800776881089707,3.343469608470447,Ap1
1.8265032747704284,1.6284237763573641,Ap1
3.036746427780922,2.9404048907442544,Ap1
3.6004348410214355,3.6093149407033556,Ap1
1.6385144054091645,1.440166906804941,Ap1
2.0160083168192853,1.8225104919293287,Ap1
0.993483186410936,0.827790054639453,Ap1
1.7972802286185827,1.598877762339999,Ap1
1.6732187113874757,1.4745969392766773,Ap1
2.4004157650373426,2.2292764863019374,Ap1
2.7182795400045086,2.57865629945337,Ap1
2.3533257341241094,2.1785159570501413,Ap1
2.739895237369343,2.6028399033004863,Ap1
6.253799200965739,7.267443173859767,Ap1
3.28238962473715,3.2274054453681007,Ap1
2.0175564303764353,1.8241136870868522,Ap1
7.871258440769773,9.96773556802882,Ap1
4.720533686578539,5.048161510378909,Ap1
2.1339281222687125,1.9454393107015937,Ap1
2.2451546262953026,2.0628946794305603,Ap1
2.7500853607738978,2.614259302059832,Ap1
2.5588573751494503,2.4019632019836026,Ap1
1.124951303701019,0.9482492117744505,Ap1
3.1066598643466925,3.0213827559038875,Ap1
4.027185726758844,4.140137981273159,Ap1
3.5355087849167077,3.5304043264562304,Ap1
1.5422392482538034,1.345427185000085,Ap1
2.9624595978446586,2.854977593799592,Ap1
1.5650337844824143,1.3677549130513205,Ap1
2.2283587547134003,2.0450649685879774,Ap1
1.1988075201093251,1.0169215455957412,Ap1
1.878457853827135,1.6812065200591249,Ap1
3.3196151247221293,3.271503923138864,Ap1
2.467059702870445,2.301556668429043,Ap1
3.5868570833414375,3.592772393529562,Ap1
3.2939002863877955,3.241024302843625,Ap1
2.4903532346163204,2.3269420405575616,Ap1
3.8741871166981046,3.9473944459698753,Ap1
2.037345219514417,1.8446316370776792,Ap1
1.6654450658586957,1.4668719248042437,Ap1
4.486488001035522,4.735259966428534,Ap1
1.5287452108542816,1.332239803908465,Ap1
2.706104667463994,2.5650588255852163,Ap1
2.8679586700241195,2.7472226432120506,Ap1
1.8551499557999866,1.6574869453476175,Ap1
2.2269720663459442,2.0435944051154555,Ap1
2.308176119063875,2.130090224811247,Ap1
3.2657667873634804,3.20776500957892,Ap1
5.64772077341967,6.353924034988206,Ap1
3.4896575144676723,3.4749701099122317,Ap1
3.876198729463112,3.9499109313447995,Ap1
3.113674089307049,3.029538072092862,Ap1
2.2195499461320214,2.0357271904710554,Ap1
1.5248691028069552,1.328455955779003,Ap1
2.0800844670990277,1.8891042234455313,Ap1
2.1843984814553323,1.9985556840517071,Ap1
2.180876556641292,1.994839375928264,Ap1
0.7315832051580645,0.5948439460921432,Ap1
3.3233237256980366,3.2759059803434734,Ap1
3.5863300495267447,3.5921307078097944,Ap1
1.910108591180742,1.7135206495626876,Ap1
3.600606675518815,3.6095244328004075,Ap1
3.6498366487765144,3.66968368783859,Ap1
2.7287229679450986,2.590333652786442,Ap1
2.40516822498497,2.234413748555912,Ap1
0.49485861058054914,0.39278682553932226,Ap1
2.211241329132924,2.0269279942296805,Ap1
1.648572008831372,1.450129852512744,Ap1
1.86701768451565,1.6695561339023697,Ap1
1.7751790723165233,1.5766008480312632,Ap1
3.970494201317261,4.068401196446809,Ap1
2.7708191790855525,2.6375313188378278,Ap1
2.3576718467674738,2.1831899954234713,Ap1
2.2816370550792726,2.1017367090563766,Ap1
2.441246242631962,2.2734987621642877,Ap1
4.541197516313022,4.807814088292552,Ap1
1.9266507760717755,1.7304572977307742,Ap1
2.0948067610033245,1.9044736970660923,Ap1
2.9445198091226943,2.8344426415161887,Ap1
3.2445023750510593,3.1826867363860223,Ap1
1.9103260035074299,1.7137430338979267,Ap1
6.20430234365748,7.190972254727772,Ap1
2.596311641842206,2.4432107262346765,Ap1
1.5708166027828072,1.3734295192889405,Ap1
2.988964601099091,2.8853845818600976,Ap1
2.9880970168281653,2.8843879948588302,Ap1
1.5473289445492004,1.3504070753134612,Ap1
1.9659080030969815,1.7707815542122851,Ap1
1.219586747377687,1.0363703333097274,Ap1
1.1163496804147106,0.940297779910355,Ap1
4.5961428720808755,4.881041451512278,Ap1
1.9541888462512096,1.7587245996625214,Ap1
2.3206685752523484,2.1434653065894103,Ap1
1.1166707954496087,0.9405944470595494,Ap1
5.2817351383134215,5.825632223090437,Ap1
3.3139577335202217,3.2647917280424883,Ap1
2.706328748669933,2.5653089354350227,Ap1
2.478021529184892,2.3134950497273485,Ap1
2.1272643314610242,1.9384486034690656,Ap1
1.897045902674765,1.7001696182729022,Ap1
2.43964839047775,2.271764526633523,Ap1
2.517479606855253,2.3565838993091273,Ap1
1.7510860413376208,1.5523835726372126,Ap1
1.182245425901559,1.0014600146053523,Ap1
1.922577148225053,1.726283492072617,Ap1
1.345828061930136,1.15572287508965,Ap1
1.9099621171329448,1.713370828986578,Ap1
2.665777105589164,2.520141400798087,Ap1
3.495374274096789,3.4818684460137446,Ap1
2.138601523839333,1.9503451093025066,Ap1
2.5022757406355973,2.3399596210819387,Ap1
4.440341743678947,4.674339853565228,Ap1
1.8374517036148532,1.6395197191804747,Ap1
3.5622849244460713,3.5628888729202632,Ap1
1.983655342950184,1.7890716279159093,Ap1
1.947974944948219,1.7523382353336157,Ap1
1.408659212786524,1.215881840265545,Ap1
1.805018860985486,1.6066918888887,Ap1
1.5091360069388542,1.7481135307459081,Ap2
1.1085725153393649,1.1959894625334988,Ap2
1.9280240081897912,2.3996732123437883,Ap2
0.43285876220354425,0.4100921595165574,Ap2
1.7212343484896155,2.0681638400525504,Ap2
1.4311984666518824,1.6354210201924095,Ap2
0.9880008636506423,1.0426480112740493,Ap2
1.191671533173919,1.3050790830560834,Ap2
1.4938783491640653,1.7258471311907826,Ap2
0.4520530255477282,0.4299759394464387,Ap2
1.0168425968602128,1.0788004226481132,Ap2
0.9065765865832977,0.9423620665864786,Ap2
1.143490980472664,1.2414882848289868,Ap2
0.5881347833618491,0.5750141549129744,Ap2
1.909408942754395,2.369021026304759,Ap2
0.8936934904002004,0.9267340447971475,Ap2
1.5072239352889012,1.7453176403306399,Ap2
1.2517461727979706,1.3856957530362748,Ap2
0.8110723163315107,0.828054591246413,Ap2
0.650377392718157,0.6437292112426397,Ap2
1.6708228967323997,1.990294910717301,Ap2
0.6064855244643348,0.5951180161614336,Ap2
0.9764063901024137,1.0282076888875475,Ap2
0.4625840252271936,0.4409455691444689,Ap2
0.6977698597843898,0.6970516578979276,Ap2
1.0599229840757702,1.133417846562561,Ap2
0.9258639574483921,0.9658808689369974,Ap2
0.5515592596483786,0.5353310555036243,Ap2
1.428420155160195,1.6314516055525061,Ap2
0.3107698238144509,0.28695087271320796,Ap2
0.7680226614310166,0.7776928351494062,Ap2
1.6040847588838423,1.8889436988925101,Ap2
0.7544381208206704,0.7619503810317214,Ap2
1.223204998501177,1.3472106884020107,Ap2
1.4081207548800505,1.6025488755894959,Ap2
0.6010221184794908,0.5891191145666228,Ap2
0.3781402882960832,0.3541884524066075,Ap2
1.0776952450263189,1.1561658281586835,Ap2
1.1203533407050776,1.2112848451397307,Ap2
0.49241857942448725,0.4722546911700367,Ap2
0.9983012430530923,1.0555213408207258,Ap2
2.080217974669324,2.656455682383229,Ap2
1.0922233470804725,1.1748555325665773,Ap2
1.8033394009974957,2.197439634328936,Ap2
1.2275038487647607,1.3529858796025223,Ap2
0.6783210002921649,0.6750643525760743,Ap2
0.8256656215696816,0.845290331248134,Ap2
1.2159953862418897,1.3375421073862563,Ap2
1.3884419103238828,1.5746960808428327,Ap2
0.8089220630096541,0.8255220029292196,Ap2
0.6518703015272566,0.645395698054787,Ap2
0.6634073232119861,0.6583031016278695,Ap2
1.398610881197827,1.5890684957901327,Ap2
0.87869173722896,0.908618062223155,Ap2
0.5509515895256001,0.5346761031794118,Ap2
0.9464532822834604,0.9911489767860163,Ap2
0.741495470932827,0.7470183662317879,Ap2
0.7342004713329425,0.7386306894147731,Ap2
0.8565425312603517,0.8820321170792569,Ap2
1.6988644590233095,2.033469530668329,Ap2
0.9351475703554846,0.9772534243619285,Ap2
0.7946887430157595,0.8088032641409745,Ap2
1.978786120424792,2.484089788894857,Ap2
1.430522021929987,1.634454271779621,Ap2
0.7363087498853732,0.7410526370349819,Ap2
1.1783338434219763,1.2873809073141493,Ap2
1.676859102458996,1.9995590355732311,Ap2
0.8291012781052937,0.8493601640444344,Ap2
1.0380316554621107,1.105571368516569,Ap2
1.2589283195292673,1.3954329707300162,Ap2
1.1471389278731088,1.246270018501657,Ap2
0.7000519463450731,0.6996411808633485,Ap2
0.8441009789934142,0.8671825725115342,Ap2
0.56336648805585,0.5480851942004022,Ap2
2.0013804361870693,2.522057143659919,Ap2
0.494843350875387,0.47481436454196063,Ap2
0.7408466310620413,0.7462715048603561,Ap2
2.081791139730135,2.659168165846323,Ap2
0.9125991646255667,0.9496902140886039,Ap2
0.6916873744402311,0.6901595882809655,Ap2
0.46886541423051575,0.4475089282236025,Ap2
0.7872653184779347,0.8001148407455437,Ap2
1.114592135979898,1.2037979133730743,Ap2
1.3081579754072112,1.462750084158054,Ap2
0.8365586877577125,0.8582099609342556,Ap2
0.9683214966290333,1.0181698908982564,Ap2
0.8906280706986048,0.9230250936918245,Ap2
0.510868101524469,0.49178754591567686,Ap2
1.060467694626265,1.1341131802452211,Ap2
1.453552736314792,1.6674783386523253,Ap2
0.7986490688541551,0.8134472234082375,Ap2
1.1140323585114147,1.2030711724801195,Ap2
0.8050798546704818,0.8210010979056678,Ap2
0.7679752698430692,0.777637790879965,Ap2
0.9790077122086673,1.0314428653586372,Ap2
0.5023156704113597,0.4827166383886153,Ap2
1.5521401575099525,1.8114127540819016,Ap2
0.8930064012858072,0.9259023925878006,Ap2
1.0884293550934117,1.1699665627465277,Ap2
0.790515863894216,0.803916662179986,Ap2
1.276469463445223,1.4193038891378007,Ap2
0.5806211737654197,0.566820146240849,Ap2
0.8932722939433368,0.926224206902413,Ap2
1.3194415613561827,1.478320987036561,Ap2
1.0049947357470046,1.0639094021802986,Ap2
0.7353792130678592,0.7399845917878701,Ap2
1.175248738040296,1.2832975098040666,Ap2
0.8111996743918511,0.8282046512483691,Ap2
1.413211505567785,1.6097808002566647,Ap2
0.6692058542316744,0.6648097808213621,Ap2
0.8664064574159832,0.8938481766268401,Ap2
0.5643843896180494,0.549187240620512,Ap2
1.4818242963741042,1.7083266774261614,Ap2
1.4031689016920825,1.5955247851253296,Ap2
1.7596097498002097,2.1282061962302508,Ap2
1.235151420221717,1.3632785776073675,Ap2
1.39599663770349,1.5853694627970834,Ap2
0.6437964309412976,0.6363933366858013,Ap2
1.8628770524733742,2.2931082938717258,Ap2
0.4606320488400102,0.43890906440519417,Ap2
1.243121240026096,1.3740305464453597,Ap2
0.8490563759129899,0.8730898080028882,Ap2
2.026324313521892,2.5642562573880334,Ap2
1.9955046761165902,2.5121601154679136,Ap2
1.7006138173453194,2.0361745939115976,Ap2
1.0330023984683028,1.0992010367674812,Ap2
1.2475588037884244,1.3800285198860012,Ap2
0.7069938162352849,0.7075306169756006,Ap2
1.0545227693166066,1.1265307921612553,Ap2
0.44225942589582334,0.41981277720129556,Ap2
1.5992392189268276,1.8816614979722097,Ap2
1.4004485675744027,1.5916704636334909,Ap2
0.6570661650185103,0.6512023778810083,Ap2
0.8706951924656736,0.8989975591390962,Ap2
0.9234308720647902,0.9629059215838951,Ap2
0.47034371026899335,0.449055793787366,Ap2
0.6551761911157572,0.6490890170966599,Ap2
0.6111611865882562,0.6002610911689943,Ap2
0.32763880339019297,0.3036211890392882,Ap2
0.6286024047847604,0.6195201510227739,Ap2
0.9795688376596526,1.0321410697404105,Ap2
1.3708078127378909,1.5498760277440735,Ap2
1.1453127608929736,1.2438756027168594,Ap2
1.3755395565912008,1.556523131329944,Ap2
0.692953776089589,0.6915933707101573,Ap2
2.0548702629498408,2.61291654050762,Ap2
0.9031350213966202,0.9381808442970128,Ap2
0.4501377336550307,0.4279854659008886,Ap2
1.1949662591765617,1.3094621258788297,Ap2
1.003900369120091,1.0625367608498415,Ap2
0.6575175145004171,0.6517072787683684,Ap2
1.2664530931187308,1.4056575216706864,Ap2
0.8609555049061224,0.8873137395530097,Ap2
1.1116264060252283,1.199949041524042,Ap2
0.8019251365299256,0.8172934203040133,Ap2
0.9519870416306577,0.9979687661074149,Ap2
1.2662296583488433,1.4053535852144365,Ap2
0.6530841538787382,0.6467513165506061,Ap2
0.6065285806795478,0.5951653381788984,Ap2
0.5568287279706976,0.5410164940027213,Ap2
1.0288001818720667,1.093886018435546,Ap2
1.3704147077285695,1.549324221327731,Ap2
1.252798261717719,1.3871207971737163,Ap2
0.8108807642455508,0.8278289063471835,Ap2
1.195601823788492,1.310308140523609,Ap2
0.32208452100780816,0.29812009509035614,Ap2
0.7264045775212037,0.7296898764058053,Ap2
0.727145595403103,0.7305387093933982,Ap2
0.6750346054924111,0.6713634493321191,Ap2
0.5325315859891039,0.5148902858280529,Ap2
1.191327290142002,1.304621384944925,Ap2
0.48057051714770355,0.4597800121050346,Ap2
1.8685383127363644,2.3022903300142112,Ap2
0.7994510611390961,0.8143883991025515,Ap2
0.5132022688993482,0.4942681076753242,Ap2
1.4092406972514286,1.6041389258913634,Ap2
0.8376317447189193,0.859485156972482,Ap2
1.194501478799114,1.308843550431007,Ap2
1.961653859328732,2.4554627873503225,Ap2
1.4232734327596945,1.6241070629533234,Ap2
0.8468229012050182,0.8704261369520772,Ap2
1.237741765031551,1.3667703108619669,Ap2
0.6073965195712596,0.5961194205175314,Ap2
0.7386879053480814,0.7437878304982796,Ap2
0.34963738997764837,0.32552684857218556,Ap2
1.086248461826409,1.16715886429145,Ap2
0.9007613901229021,0.9352997871513933,Ap2
1.6569968975077036,1.969136370255516,Ap2
0.9888873902740829,1.043754328697861,Ap2
0.4098463697660277,0.3864404061933972,Ap2
0.6671056309361734,0.6624515681129525,Ap2
1.0888113694722483,1.170458567681518,Ap2
0.2447950279706156,0.22281941331387403,Ap2
0.6893732039497071,0.6875411537410596,Ap2
0.5388652797479445,0.5216788858868103,Ap2
2.0384000708067975,2.5847929717826554,Ap2
1.8120570830785923,2.2113459029957023,Ap2
1.2059368234312626,1.324088450656501,Ap2
0.7727033314020612,0.7831336250738518,Ap2
0.7080991798045627,0.7087885824974092,Ap2
0.6570713527822336,0.651208180712562,Ap2
0.6366439491617774,0.6284393176267462,Ap2
0.3730831603875725,0.34908020575735305,Ap2
0.74807406305743,0.754600012834522,Ap2
0.7322527133179735,0.7363946745423621,Ap2
1.3884218006950233,1.5746677019053659,Ap2
0.7923870245051282,0.8061070256126688,Ap2
0.21140588663949,0.19101393571541447,Ap2
0.7746537747800086,0.7854033231290348,Ap2
0.9354678636778823,0.9776463944263646,Ap2
1.515982065203122,1.758136970621721,Ap2
1.59843138637295,1.8804484347636756,Ap2
0.24692080828114482,0.22485922364127695,Ap2
1.0415810711139346,1.1100733300990135,Ap2
1.363262420841295,1.5392957988384914,Ap2
1.4598578787224294,1.6765587691846568,Ap2
0.8188705204873075,0.8372545018000453,Ap2
0.8248597251809341,0.8443363438476912,Ap2
1.4520418390060819,1.6653049194544016,Ap2
1.4458292790507,1.6563784038733165,Ap2
0.7583802857896718,0.7665113868843917,Ap2
0.604281628770993,0.592696722588874,Ap2
1.2110817410796226,1.3309647737769077,Ap2
1.058562334911205,1.1316814702408384,Ap2
1.3016657304168135,1.4538150346709113,Ap2
1.0212727048768162,1.0843827690151788,Ap2
1.0405821985036519,1.1088058843840864,Ap2
0.8564167935670997,0.881881740829266,Ap2
0.45847200298446367,0.43665719089529864,Ap2
1.2499579318073006,1.3832746440247863,Ap2
0.7976315232379593,0.8122534459873093,Ap2
1.3687639405718595,1.5470077275266343,Ap2
1.0388601629358147,1.1066217699563226,Ap2
1.119138068595951,1.2097044322631423,Ap2
1.081420316234145,1.160949871063957,Ap2
0.7655328987557555,0.7748022118388083,Ap2
1.1780853507804907,1.2870518628387162,Ap2
0.596882938318983,0.584581884950214,Ap2
0.988487752756354,1.043255573039639,Ap2
0.6598906737007569,0.654363299829897,Ap2
1.0003361851437207,1.0580695786951215,Ap2
1.2625122332146113,1.400299826040926,Ap2
1.3727280939723676,1.5525724838467465,Ap2
0.7193896191354293,0.7216648004038252,Ap2
0.901651833849372,0.9363803270977177,Ap2
1.4968700209276196,1.7302051622180226,Ap2
0.5737218630078202,0.5593152012242522,Ap2
0.4889181787439455,0.4685635378885,Ap2
1.7057209051939692,2.0440796105851065,Ap2
1.1657106803629862,1.2706975775575169,Ap2
0.900842005225469,0.9353975995303805,Ap2
1.0973694056762784,1.181496037644596,Ap2
0.6036114156440234,0.5919607688137691,Ap2
